PWVmidTim        PW
20190321/1245   3.0
20190321/1315   3.6
20190321/1345   3.1
20190321/1415   2.6
20190321/1445   3.2
20190321/1515   3.7
20190321/1545   3.2
20190321/1615   3.3
20190321/1645   4.3
20190321/1715   4.0
20190321/1745   3.6
20190321/1815   4.0
20190321/1845   3.6
20190321/1915   3.5
20190321/1945   3.7
20190321/2015   4.0
20190321/2045   4.1
20190321/2115   4.1
20190321/2145   4.2
20190321/2215   4.2
20190321/2245   3.7
20190321/2315   3.5
20190321/2345   4.2
20190322/0015   3.9
20190322/0045   3.4
20190322/0115   3.7
20190322/0145   3.8
20190322/0215   3.9
20190322/0245   4.3
20190322/0315   4.6
20190322/0345   5.0
20190322/0415   5.3
20190322/0445   6.0
20190322/0515   6.9
20190322/0545   6.4
20190322/0615   6.5
20190322/0645   6.6
20190322/0715   6.9
20190322/0745   7.9
20190322/0815   8.0
20190322/0845   7.4
20190322/0915   7.3
20190322/0945   7.7
20190322/1015   8.4
20190322/1045   8.3
20190322/1115   8.1
20190322/1145   8.0
20190322/1215   7.1
20190322/1245   7.6
20190322/1315   7.9
20190322/1345   7.1
20190322/1415   6.6
20190322/1445   6.4
20190322/1515   6.1
20190322/1545   5.7
20190322/1615   5.6
20190322/1645   6.2
20190322/1715   6.3
20190322/1745   6.5
20190322/1815   6.2
20190322/1845   5.4
20190322/1915   6.1
20190322/1945   6.5
20190322/2015   6.1
20190322/2045   5.9
20190322/2115   6.0
20190322/2145   6.5
20190322/2215   6.6
20190322/2245   6.3
20190322/2315   6.2
20190322/2345   6.3
20190325/0015   8.1
20190325/0045   7.6
20190325/0115   8.0
20190325/0145   8.1
20190325/0215   7.9
20190325/0245   7.6
20190325/0315   7.9
20190325/0345   8.1
20190325/0415   7.5
20190325/0445   7.4
20190325/0515   7.5
20190325/0545   7.0
20190325/0615   6.7
20190325/0645   6.4
20190325/0715   6.9
20190325/0745   7.2
20190325/0815   6.9
20190325/0845   6.4
20190325/0915   6.1
20190325/0945   6.1
20190325/1015   5.8
20190325/1045   5.5
20190325/1115   5.6
20190325/1145   5.7
20190325/1215   5.7
20190325/1245   6.0
20190325/1315   6.1
20190325/1345   5.9
20190325/1415   5.8
20190325/1445   5.8
20190325/1515   5.6
20190325/1545   5.4
20190325/1615   5.4
20190325/1645   5.3
20190325/1715   5.1
20190325/1745   5.6
20190325/1815   5.7
20190325/1845   5.1
20190325/1915   5.0
20190325/1945   5.2
20190325/2015   4.8
20190325/2045   4.5
20190325/2115   4.5
20190325/2145   4.5
20190325/2215   4.7
20190325/2245   4.6
20190325/2315   4.6
20190325/2345   4.7
20190326/0015   4.3
20190326/0045   4.1
20190326/0115   4.1
20190326/0145   4.1
20190326/0215   3.9
20190326/0245   4.0
20190326/0315   4.1
20190326/0345   4.1
20190326/0415   3.8
20190326/0445   3.8
20190326/0515   3.8
20190326/0545   3.5
20190326/0615   3.3
20190326/0645   3.2
20190326/0715   4.4
20190326/0745   4.9
20190326/0815   4.4
20190326/0845   4.1
20190326/0915   4.2
20190326/0945   4.4
20190326/1015   4.5
20190326/1045   5.0
20190326/1115   5.2
20190326/1145   5.0
20190326/1215   5.0
20190326/1245   5.0
20190326/1315   5.0
20190326/1345   4.7
20190326/1415   4.6
20190326/1445   4.6
20190326/1515   4.6
20190326/1545   4.3
20190326/1615   4.3
20190326/1645   4.7
20190326/1715   4.9
20190326/1745   5.4
20190326/1815   5.3
20190326/1845   4.4
20190326/1915   4.2
20190326/1945   4.8
20190326/2015   5.3
20190326/2045   5.1
20190326/2115   5.0
20190326/2145   5.0
20190326/2215   5.0
20190326/2245   4.9
20190326/2315   5.1
20190326/2345   4.7
20190327/0015   4.2
20190327/0045   4.2
20190327/0115   4.2
20190327/0145   4.5
20190327/0215   4.9
20190327/0245   5.0
20190327/0315   5.2
20190327/0345   5.5
20190327/0415   5.7
20190327/0445   5.9
20190327/0515   5.6
20190327/0545   5.7
20190327/0615   6.0
20190327/0645   6.2
20190327/0715   6.7
20190327/0745   6.4
20190327/0815   6.1
20190327/0845   6.5
20190327/0915   6.4
20190327/0945   6.6
20190327/1015   7.1
20190327/1045   7.4
20190327/1115   7.3
20190327/1145   7.1
20190327/1215   7.4
20190327/1245   7.7
20190327/1315   7.4
20190327/1345   7.4
20190327/1415   7.7
20190327/1445   7.6
20190327/1515   7.4
20190327/1545   7.1
20190327/1615   7.1
20190327/1645   6.8
20190327/1715   6.3
20190327/1745   6.4
20190327/1815   6.4
20190327/1845   6.5
20190327/1915   6.6
20190327/1945   6.8
20190327/2015   6.7
20190327/2045   6.8
20190327/2115   7.2
20190327/2145   7.0
20190327/2215   6.3
20190327/2245   5.7
20190327/2315   6.0
20190327/2345   5.4
20190328/0015   5.3
20190328/0045   5.7
20190328/0115   5.9
20190328/0145   6.4
20190328/0215   6.4
20190328/0245   6.1
20190328/0315   6.7
20190328/0345   7.0
20190328/0415   6.8
20190328/0445   6.7
20190328/0515   6.5
20190328/0545   6.7
20190328/0615   6.7
20190328/0645   7.2
20190328/0715   8.1
20190328/0745   8.2
20190328/0815   7.8
20190328/0845   7.6
20190328/0915   7.3
20190328/0945   7.1
20190328/1015   7.5
20190328/1045   7.9
20190328/1115   7.8
20190328/1145   7.3
20190328/1215   7.4
20190328/1245   7.5
20190328/1315   6.4
20190328/1345   5.3
20190328/1415   5.7
20190328/1445   7.0
20190328/1515   7.7
20190328/1545   8.0
20190328/1615   8.0
20190328/1645   8.1
20190328/1715   8.3
20190328/1745   8.0
20190328/1815   7.1
20190328/1845   6.3
20190328/1915   6.1
20190328/1945   5.7
20190328/2015   4.8
20190328/2045   4.0
20190328/2115   3.6
20190328/2145   3.9
20190328/2215   3.9
20190328/2245   4.4
20190328/2315   5.1
20190328/2345   4.4
20190329/0015   3.4
20190329/0045   3.8
20190329/0115   4.7
20190329/0145   5.1
20190329/0215   5.1
20190329/0245   5.0
20190329/0315   5.1
20190329/0345   4.9
20190329/0415   5.3
20190329/0445   5.3
20190329/0515   4.8
20190329/0545   4.5
20190329/0615   4.5
20190329/0645   5.3
20190329/0715   5.6
20190329/0745   5.6
20190329/0815   5.4
20190329/0845   5.5
20190329/0915   5.5
20190329/0945   5.9
20190329/1015   6.5
20190329/1045   6.5
20190329/1115   6.6
20190329/1145   6.9
20190329/1215   7.3
20190329/1245   7.2
20190329/1315   6.3
20190329/1345   6.1
20190329/1415   6.3
20190329/1445   6.6
20190329/1515   6.6
20190329/1545   6.5
20190329/1615   6.8
20190329/1645   6.7
20190329/1715   6.9
20190329/1745   7.3
20190329/1815   6.9
20190329/1845   6.6
20190329/1915   6.7
20190329/1945   6.7
20190329/2015   6.7
20190329/2045   6.5
20190329/2115   6.8
20190329/2145   6.7
20190329/2215   6.4
20190329/2245   6.9
20190329/2315   6.9
20190329/2345   6.7
20190330/0015   6.6
20190330/0045   6.5
20190330/0115   7.0
20190330/0145   7.1
20190330/0215   6.7
20190330/0245   6.4
20190330/0315   6.3
20190330/0345   5.7
20190330/0415   5.9
20190330/0445   6.0
20190330/0515   5.2
20190330/0545   5.0
20190330/0615   5.2
20190330/0645   5.6
20190330/0715   5.7
20190330/0745   5.3
20190330/0815   4.7
20190330/0845   4.7
20190330/0915   4.8
20190330/0945   4.9
20190330/1015   5.1
20190330/1045   5.1
20190330/1115   4.9
20190330/1145   5.0
20190330/1215   5.5
20190330/1245   5.8
20190330/1315   4.6
20190330/1345   2.4
20190330/1415   2.9
20190330/1445   4.5
20190330/1515   4.7
20190330/1545   4.9
20190330/1615   4.9
20190330/1645   4.6
20190330/1715   4.7
20190330/1745   4.9
20190330/1815   4.5
20190330/1845   4.2
20190330/1915   4.2
20190330/1945   4.3
20190330/2015   4.5
20190330/2045   4.5
20190330/2115   4.6
20190330/2145   4.6
20190330/2215   4.2
20190330/2245   4.6
20190330/2315   4.7
20190330/2345   4.6
20190331/0015   4.5
20190331/0045   4.4
20190331/0115   5.0
20190331/0145   5.3
20190331/0215   5.6
20190331/0245   6.3
20190331/0315   6.2
20190331/0345   5.6
20190331/0415   6.1
20190331/0445   6.0
20190331/0515   5.4
20190331/0545   5.3
20190331/0615   5.3
20190331/0645   5.8
20190331/0715   5.8
20190331/0745   5.5
20190331/0815   5.1
20190331/0845   4.9
20190331/0915   4.9
20190331/0945   4.9
20190331/1015   5.1
20190331/1045   5.1
20190331/1115   4.8
20190331/1145   5.0
20190331/1215   5.1
20190331/1245   4.8
20190331/1315   4.4
20190331/1345   3.9
20190331/1415   4.0
20190331/1445   4.4
20190331/1515   4.5
20190331/1545   4.8
20190331/1615   4.7
20190331/1645   4.2
20190331/1715   4.7
20190331/1745   5.0
20190331/1815   4.4
20190331/1845   4.3
20190331/1915   4.7
20190331/1945   4.9
20190331/2015   4.7
20190331/2045   4.5
20190331/2115   4.8
20190331/2145   4.9
20190331/2215   5.0
20190331/2245   5.6
20190331/2315   5.7
20190331/2345   5.3
20190401/0015   5.2
20190401/0045   5.3
20190401/0115   5.4
20190401/0145   5.1
20190401/0215   5.1
20190401/0245   5.8
20190401/0315   6.5
20190401/0345   6.0
20190401/0415   6.1
20190401/0445   6.3
20190401/0515   5.8
20190401/0545   6.0
20190401/0615   6.4
20190401/0645   7.1
20190401/0715   7.1
20190401/0745   6.7
20190401/0815   7.1
20190401/0845   7.2
20190401/0915   6.4
20190401/0945   6.1
20190401/1015   6.3
20190401/1045   5.9
20190401/1115   5.9
20190401/1145   6.0
20190401/1215   6.2
20190401/1245   6.0
20190401/1315   5.4
20190401/1345   5.2
20190401/1415   5.1
20190401/1445   5.0
20190401/1515   4.9
20190401/1545   4.9
20190401/1615   4.6
20190401/1645   4.3
20190401/1715   4.8
20190401/1745   4.9
20190401/1815   4.3
20190401/1845   4.1
20190401/1915   4.3
20190401/1945   4.7
20190401/2015   4.9
20190401/2045   4.7
20190401/2115   4.6
20190401/2145   4.8
20190401/2215   4.7
20190401/2245   5.5
20190401/2315   5.8
20190401/2345   5.9
20190402/0015   6.4
20190402/0045   6.6
20190402/0115   6.6
20190402/0145   6.6
20190402/0215   6.9
20190402/0245   7.1
20190402/0315   7.4
20190402/0345   7.6
20190402/0415   7.5
20190402/0445   7.5
20190402/0515   7.1
20190402/0545   7.0
20190402/0615   7.2
20190402/0645   7.7
20190402/0715   8.1
20190402/0745   7.8
20190402/0815   7.5
20190402/0845   7.4
20190402/0915   7.1
20190402/0945   7.3
20190402/1015   7.8
20190402/1045   7.7
20190402/1115   7.7
20190402/1145   7.9
20190402/1215   8.3
20190402/1245   7.9
20190402/1315   7.8
20190402/1345   8.1
20190402/1415   8.0
20190402/1445   8.1
20190402/1515   8.0
20190402/1545   8.2
20190402/1615   8.3
20190402/1645   8.7
20190402/1715   9.0
20190402/1745   8.8
20190402/1815   8.7
20190402/1845   8.7
20190402/1915   8.9
20190402/1945   9.3
20190402/2015   9.4
20190402/2045   9.7
20190402/2115   9.9
20190402/2145   9.7
20190402/2215   10.0
20190402/2245   10.5
20190402/2315   10.6
20190402/2345   10.7
20190403/0015   10.4
20190403/0045   10.5
20190403/0115   10.8
20190403/0145   10.6
20190403/0215   10.7
20190403/0245   10.8
20190403/0315   11.1
20190403/0345   11.3
20190403/0415   11.1
20190403/0445   10.6
20190403/0515   10.3
20190403/0545   10.4
20190403/0615   10.6
20190403/0645   11.1
20190403/0715   10.9
20190403/0745   10.4
20190403/0815   10.0
20190403/0845   9.8
20190403/0915   9.5
20190403/0945   9.6
20190403/1015   9.8
20190403/1045   9.5
20190403/1115   9.5
20190403/1145   9.7
20190403/1215   10.2
20190403/1245   10.0
20190403/1315   9.8
20190403/1345   9.9
20190403/1415   10.1
20190403/1445   10.3
20190403/1515   10.0
20190403/1545   9.9
20190403/1615   9.9
20190403/1645   10.0
20190403/1715   10.3
20190403/1745   10.1
20190403/1815   9.9
20190403/1845   9.7
20190403/1915   9.9
20190403/1945   9.8
20190403/2015   9.4
20190403/2045   9.3
20190403/2115   9.4
20190403/2145   9.2
20190403/2215   9.5
20190403/2245   9.7
20190403/2315   9.2
20190403/2345   9.6
20190404/0015   9.1
20190404/0045   8.8
20190404/0115   9.0
20190404/0145   8.8
20190404/0215   9.0
20190404/0245   9.2
20190404/0315   9.3
20190404/0345   9.4
20190404/0415   9.0
20190404/0445   8.6
20190404/0515   8.8
20190404/0545   9.3
20190404/0615   9.1
20190404/0645   9.1
20190404/0715   8.9
20190404/0745   8.1
20190404/0815   7.9
20190404/0845   7.9
20190404/0915   7.8
20190404/0945   8.3
20190404/1015   8.6
20190404/1045   8.5
20190404/1115   8.9
20190404/1145   9.8
20190404/1215   10.4
20190404/1245   9.5
20190404/1315   9.0
20190404/1345   9.2
20190404/1415   9.1
20190404/1445   9.4
20190404/1515   9.3
20190404/1545   9.2
20190404/1615   9.1
20190404/1645   9.5
20190404/1715   9.5
20190404/1745   9.3
20190404/1815   9.3
20190404/1845   9.0
20190404/1915   8.9
20190404/1945   9.0
20190404/2015   9.3
20190404/2045   9.3
20190404/2115   8.9
20190404/2145   8.8
20190404/2215   9.8
20190404/2245   10.1
20190404/2315   9.7
20190404/2345   10.3
20190405/0015   10.5
20190405/0045   10.3
20190405/0115   10.5
20190405/0145   10.3
20190405/0215   10.4
20190405/0245   10.4
20190405/0315   10.4
20190405/0345   10.9
20190405/0415   10.8
20190405/0445   10.4
20190405/0515   10.3
20190405/0545   11.2
20190405/0615   11.0
20190405/0645   10.5
20190405/0715   11.1
20190405/0745   10.7
20190405/0815   10.1
20190405/0845   9.6
20190405/0915   9.6
20190405/0945   10.4
20190405/1015   10.8
20190405/1045   11.1
20190405/1115   11.2
20190405/1145   11.3
20190405/1215   10.7
20190405/1245   10.0
20190405/1315   9.9
20190405/1345   9.4
20190405/1415   9.4
20190405/1445   9.6
20190405/1515   9.2
20190405/1545   9.3
20190405/1615   8.7
20190405/1645   8.6
20190405/1715   8.9
20190405/1745   8.4
20190405/1815   8.2
20190405/1845   8.2
20190405/1915   8.8
20190405/1945   9.3
20190405/2015   9.6
20190405/2045   10.0
20190405/2115   9.8
20190405/2145   9.4
20190405/2215   9.9
20190405/2245   9.9
20190405/2315   9.0
20190405/2345   9.0
20190408/0015   9.2
20190408/0045   9.6
20190408/0115   9.6
20190408/0145   9.6
20190408/0215   10.3
20190408/0245   10.5
20190408/0315   10.1
20190408/0345   10.3
20190408/0415   10.7
20190408/0445   10.9
20190408/0515   10.9
20190408/0545   10.6
20190408/0615   10.4
20190408/0645   10.3
20190408/0715   10.3
20190408/0745   10.9
20190408/0815   11.0
20190408/0845   10.5
20190408/0915   10.2
20190408/0945   10.6
20190408/1015   10.2
20190408/1045   10.1
20190408/1115   11.0
20190408/1145   10.6
20190408/1215   9.9
20190408/1245   10.0
20190408/1315   9.9
20190408/1345   10.3
20190408/1415   10.4
20190408/1445   9.7
20190408/1515   9.7
20190408/1545   10.4
20190408/1615   10.9
20190408/1645   10.9
20190408/1715   11.5
20190408/1745   11.6
20190408/1815   11.1
20190408/1845   11.2
20190408/1915   11.4
20190408/1945   11.6
20190408/2015   11.7
20190408/2045   11.1
20190408/2115   10.3
20190408/2145   11.0
20190408/2215   11.9
20190408/2245   11.5
20190408/2315   10.6
20190408/2345   10.8
20190409/0015   10.9
20190409/0045   11.2
20190409/0115   11.9
20190409/0145   11.7
20190409/0215   12.1
20190409/0245   12.9
20190409/0315   13.1
20190409/0345   13.5
20190409/0415   13.4
20190409/0445   12.8
20190409/0515   13.4
20190409/0545   13.1
20190409/0615   13.2
20190409/0645   13.4
20190409/0715   13.2
20190409/0745   13.9
20190409/0815   13.7
20190409/0845   13.7
20190409/0915   14.0
20190409/0945   13.8
20190409/1015   13.2
20190409/1045   13.3
20190409/1115   13.7
20190409/1145   14.0
20190409/1215   13.7
20190409/1245   12.9
20190409/1315   12.6
20190409/1345   11.7
20190409/1415   11.0
20190409/1445   11.2
20190409/1515   11.8
20190409/1545   11.7
20190409/1615   11.1
20190409/1645   11.2
20190409/1715   11.2
20190409/1745   11.1
20190409/1815   11.2
20190409/1845   10.8
20190409/1915   10.4
20190409/1945   9.8
20190409/2015   9.7
20190409/2045   8.9
20190409/2115   8.1
20190409/2145   8.1
20190409/2215   7.5
20190409/2245   7.3
20190409/2315   8.3
20190409/2345   9.2
20190409/0015   10.9
20190409/0045   11.2
20190409/0115   11.9
20190409/0145   11.7
20190409/0215   12.1
20190409/0245   12.9
20190409/0315   13.1
20190409/0345   13.5
20190409/0415   13.4
20190409/0445   12.8
20190409/0515   13.4
20190409/0545   13.1
20190409/0615   13.2
20190409/0645   13.4
20190409/0715   13.2
20190409/0745   13.9
20190409/0815   13.7
20190409/0845   13.7
20190409/0915   14.0
20190409/0945   13.8
20190409/1015   13.2
20190409/1045   13.3
20190409/1115   13.7
20190409/1145   14.0
20190409/1215   13.7
20190409/1245   12.9
20190409/1315   12.6
20190409/1345   11.7
20190409/1415   11.0
20190409/1445   11.2
20190409/1515   11.8
20190409/1545   11.7
20190409/1615   11.1
20190409/1645   11.2
20190409/1715   11.2
20190409/1745   11.1
20190409/1815   11.2
20190409/1845   10.8
20190409/1915   10.4
20190409/1945   9.8
20190409/2015   9.7
20190409/2045   8.9
20190409/2115   8.1
20190409/2145   8.1
20190409/2215   7.5
20190409/2245   7.3
20190409/2315   8.3
20190409/2345   9.2
20190415/0015   7.9
20190415/0045   9.9
20190415/0115   10.7
20190415/0145   11.1
20190415/0215   12.0
20190415/0245   11.6
20190415/0315   11.4
20190415/0345   11.5
20190415/0415   11.1
20190415/0445   11.4
20190415/0515   11.3
20190415/0545   11.5
20190415/0615   11.6
20190415/0645   11.1
20190415/0715   10.7
20190415/0745   10.2
20190415/0815   9.7
20190415/0845   9.4
20190415/0915   9.5
20190415/0945   8.5
20190415/1015   8.5
20190415/1045   8.9
20190415/1115   9.2
20190415/1145   9.2
20190415/1215   8.3
20190415/1245   7.5
20190415/1315   7.3
20190415/1345   7.7
20190415/1415   7.4
20190415/1445   6.5
20190415/1515   6.5
20190415/1545   6.7
20190415/1615   6.9
20190415/1645   6.9
20190415/1715   6.5
20190415/1745   7.0
20190415/1815   7.0
20190415/1845   6.4
20190415/1915   6.5
20190415/1945   7.0
20190415/2015   6.9
20190415/2045   6.4
20190415/2115   6.7
20190415/2145   7.4
20190415/2215   7.2
20190415/2245   6.7
20190415/2315   7.2
20190415/2345   7.2
20190416/0015   7.2
20190416/0045   8.1
20190416/0115   7.8
20190416/0145   7.7
20190416/0215   8.3
20190416/0245   8.0
20190416/0315   8.0
20190416/0345   7.9
20190416/0415   7.4
20190416/0445   7.9
20190416/0515   8.4
20190416/0545   9.4
20190416/0615   9.9
20190416/0645   10.0
20190416/0715   10.5
20190416/0745   11.0
20190416/0815   11.2
20190416/0845   11.6
20190416/0915   11.9
20190416/0945   11.8
20190416/1015   11.6
20190416/1045   11.8
20190416/1115   12.0
20190416/1145   11.7
