PWVmidTim        PW
20190715/0145   14.7
20190715/0215   14.2
20190715/0245   13.3
20190715/0315   11.8
20190715/0345   10.4
20190715/0415   10.0
20190715/0445   9.3
20190715/0515   7.6
20190715/0545   7.9
20190715/0615   9.5
20190715/0645   9.7
20190715/0715   8.7
20190715/0745   9.2
20190715/0815   9.8
20190715/0845   10.0
20190715/0915   11.2
20190715/0945   10.9
20190715/1015   10.3
20190715/1045   10.1
20190715/1115   10.0
20190715/1145   10.8
20190715/1215   11.8
20190715/1245   12.1
20190715/1315   11.3
20190715/1345   10.4
20190715/1415   10.4
20190715/1445   11.0
20190715/1515   10.8
20190715/1545   11.6
20190715/1615   13.2
20190715/1645   13.8
20190715/1715   14.8
20190715/1745   15.2
20190715/1815   14.6
20190715/1845   15.2
20190715/1915   16.5
20190715/1945   17.1
20190715/2015   16.1
20190715/2045   15.7
20190715/2115   15.3
20190715/2145   17.4
20190715/2215   18.5
20190715/2245   15.9
20190715/2315   13.6
20190715/2345   11.8
20190716/0015   10.8
20190716/0045   10.1
20190716/0115   10.0
20190716/0145   9.9
20190716/0215   9.9
20190716/0245   10.4
20190716/0315   12.6
20190716/0345   13.3
20190716/0415   10.8
20190716/0445   10.8
20190716/0515   10.9
20190716/0545   10.9
20190716/0615   11.3
20190716/0645   10.7
20190716/0715   10.8
20190716/0745   11.3
20190716/0815   11.2
20190716/0845   11.3
20190716/0915   12.9
20190716/0945   13.2
20190716/1015   13.1
20190716/1045   13.3
20190716/1115   12.6
20190716/1145   12.3
20190719/0015   19.9
20190719/0045   19.8
20190719/0115   20.4
20190719/0145   20.7
20190719/0215   20.6
20190719/0245   19.7
20190719/0315   19.3
20190719/0345   18.5
20190719/0415   17.9
20190719/0445   18.5
20190719/0515   18.4
20190719/0545   18.4
20190719/0615   18.0
20190719/0645   17.7
20190719/0715   18.1
20190719/0745   18.7
20190719/0815   18.4
20190719/0845   18.1
20190719/0915   17.9
20190719/0945   17.4
20190719/1015   17.1
20190719/1045   16.7
20190719/1115   16.4
20190719/1145   16.2
20190719/1215   16.3
20190719/1245   16.9
20190719/1315   17.0
20190719/1345   17.3
20190719/1415   18.3
20190719/1445   18.7
20190719/1515   17.7
20190719/1545   17.0
20190719/1615   17.4
20190719/1645   18.4
20190719/1715   18.9
20190719/1745   18.8
20190719/1815   18.9
20190719/1845   19.4
20190719/1915   19.0
20190719/1945   18.0
20190719/2015   16.4
20190719/2045   15.7
20190719/2115   16.0
20190719/2145   16.7
20190719/2215   17.1
20190719/2245   16.3
20190719/2315   15.7
20190719/2345   16.1
20190720/0015   17.6
20190720/0045   17.1
20190720/0115   14.8
20190720/0145   14.8
20190720/0215   15.2
20190720/0245   14.6
20190720/0315   14.0
20190720/0345   13.9
20190720/0415   13.7
20190720/0445   13.0
20190720/0515   11.8
20190720/0545   10.7
20190720/0615   11.3
20190720/0645   12.8
20190720/0715   13.9
20190720/0745   15.1
20190720/0815   15.4
20190720/0845   15.5
20190720/0915   15.2
20190720/0945   14.9
20190720/1015   14.9
20190720/1045   15.0
20190720/1115   15.4
20190720/1145   15.5
20190720/1215   15.4
20190720/1245   15.4
20190720/1315   15.1
20190720/1345   15.4
20190720/1415   16.1
20190720/1445   16.3
20190720/1515   15.5
20190720/1545   14.6
20190720/1615   14.4
20190720/1645   14.6
20190720/1715   15.4
20190720/1745   16.1
20190720/1815   15.9
20190720/1845   16.6
20190720/1915   17.5
20190720/1945   17.7
20190720/2015   17.3
20190720/2045   17.9
20190720/2115   19.9
20190720/2145   19.5
20190720/2215   19.1
20190720/2245   19.8
20190720/2315   20.5
20190720/2345   20.0
20190721/0015   18.0
20190721/0045   17.9
20190721/0115   18.7
20190721/0145   19.5
20190721/0215   20.0
20190721/0245   18.9
20190721/0315   18.0
20190721/0345   17.8
20190721/0415   18.0
20190721/0445   18.3
20190721/0515   18.1
20190721/0545   18.0
20190721/0615   16.9
20190721/0645   17.0
20190721/0715   17.6
20190721/0745   16.5
20190721/0815   16.3
20190721/0845   16.9
20190721/0915   16.9
20190721/0945   16.8
20190721/1015   16.4
20190721/1045   16.0
20190721/1115   15.8
20190721/1145   15.6
20190721/1215   15.8
20190721/1245   15.7
20190721/1315   15.6
20190721/1345   16.1
20190721/1415   16.6
20190721/1445   16.1
20190721/1515   15.8
20190721/1545   16.2
20190721/1615   16.2
20190721/1645   16.6
20190721/1715   17.1
20190721/1745   17.3
20190721/1815   17.8
20190721/1845   20.0
20190721/1915   22.2
20190721/1945   20.5
20190721/2015   18.8
20190721/2045   18.5
20190721/2115   18.4
20190721/2145   19.6
20190721/2215   20.9
20190721/2245   20.3
20190721/2315   19.6
20190721/2345   20.5
20190722/0015   19.1
20190722/0045   18.9
20190722/0115   21.4
20190722/0145   22.4
20190722/0215   22.1
20190722/0245   22.2
20190722/0315   22.7
20190722/0345   22.4
20190722/0415   23.3
20190722/0445   24.6
20190722/0515   23.1
20190722/0545   20.6
20190722/0615   20.1
20190722/0645   21.0
20190722/0715   21.3
20190722/0745   20.9
20190722/0815   20.2
20190722/0845   20.2
20190722/0915   20.7
20190722/0945   20.5
20190722/1015   20.1
20190722/1045   19.9
20190722/1115   19.7
20190722/1145   19.3
20190722/1215   19.3
20190722/1245   19.2
20190722/1315   19.0
20190722/1345   19.0
20190722/1415   19.2
20190722/1445   18.6
20190722/1515   17.9
20190722/1545   17.7
20190722/1615   17.6
20190722/1645   17.9
20190722/1715   18.1
20190722/1745   21.0
20190722/1815   23.8
20190722/1845   22.4
20190722/1915   21.5
20190722/1945   20.8
20190722/2015   19.0
20190722/2045   19.2
20190722/2115   21.2
20190722/2145   21.9
20190722/2215   21.9
20190722/2245   21.9
20190722/2315   21.7
20190722/2345   20.9
20190723/0015   19.9
20190723/0045   20.7
20190723/0115   20.6
20190723/0145   19.5
20190723/0215   19.3
20190723/0245   19.9
20190723/0315   20.1
20190723/0345   19.4
20190723/0415   19.7
20190723/0445   19.8
20190723/0515   19.5
20190723/0545   19.4
20190723/0615   19.2
20190723/0645   18.5
20190723/0715   18.0
20190723/0745   18.1
20190723/0815   18.5
20190723/0845   19.0
20190723/0915   18.8
20190723/0945   18.3
20190723/1015   18.0
20190723/1045   17.8
20190723/1115   17.4
20190723/1145   16.7
20190723/1215   16.2
20190723/1245   16.5
20190723/1315   16.6
20190723/1345   16.1
20190723/1415   17.0
20190723/1445   18.1
20190723/1515   17.8
20190723/1545   17.5
20190723/1615   18.0
20190723/1645   18.1
20190723/1715   17.4
20190723/1745   17.0
20190723/1815   18.0
20190723/1845   18.4
20190723/1915   17.6
20190723/1945   18.2
20190723/2015   18.3
20190723/2045   19.4
20190723/2115   20.0
20190723/2145   20.1
20190723/2215   20.7
20190723/2245   20.9
20190723/2315   20.4
20190723/2345   17.7
20190724/0015   15.1
20190724/0045   14.5
20190724/0115   14.8
20190724/0145   14.1
20190724/0215   12.7
20190724/0245   12.7
20190724/0315   13.4
20190724/0345   13.3
20190724/0415   14.0
20190724/0445   13.5
20190724/0515   13.4
20190724/0545   14.4
20190724/0615   14.7
20190724/0645   15.3
20190724/0715   15.1
20190724/0745   14.7
20190724/0815   15.6
20190724/0845   15.9
20190724/0915   15.1
20190724/0945   14.8
20190724/1015   14.8
20190724/1045   14.5
20190724/1115   14.3
20190724/1145   14.3
20190724/1215   14.4
20190724/1245   14.6
20190724/1315   14.4
20190724/1345   14.8
20190724/1415   15.8
20190724/1445   16.1
20190724/1515   16.0
20190724/1545   16.2
20190724/1615   16.4
20190724/1645   16.7
20190724/1715   18.1
20190724/1745   18.9
20190724/1815   19.7
20190724/1845   20.8
20190724/1915   21.1
20190724/1945   20.7
20190724/2015   20.2
20190724/2045   22.2
20190724/2115   22.6
20190724/2145   20.9
20190724/2215   21.4
20190724/2245   22.4
20190724/2315   21.9
20190724/2345   20.3
20190725/0015   21.0
20190725/0045   22.3
20190725/0115   22.6
20190725/0145   22.4
20190725/0215   20.1
20190725/0245   19.4
20190725/0315   19.6
20190725/0345   19.0
20190725/0415   19.3
20190725/0445   19.3
20190725/0515   19.1
20190725/0545   19.3
20190725/0615   19.7
20190725/0645   19.6
20190725/0715   18.7
20190725/0745   18.9
20190725/0815   19.2
20190725/0845   19.1
20190725/0915   18.3
20190725/0945   17.5
20190725/1015   17.4
20190725/1045   17.4
20190725/1115   16.7
20190725/1145   15.6
20190725/1215   16.0
20190725/1245   16.3
20190725/1315   15.7
20190725/1345   15.3
20190725/1415   15.7
20190725/1445   15.2
20190725/1515   15.1
20190725/1545   15.9
20190725/1615   15.6
20190725/1645   15.1
20190725/1715   14.5
20190725/1745   14.0
20190725/1815   15.9
20190725/1845   17.8
20190725/1915   20.2
20190725/1945   19.2
20190725/2015   19.6
20190725/2045   24.0
20190725/2115   22.5
20190725/2145   21.0
20190725/2215   21.4
20190725/2245   20.6
20190725/2315   20.0
20190725/2345   19.7
20190726/0015   19.9
20190726/0045   19.0
20190726/0115   18.7
20190726/0145   18.8
20190726/0215   18.0
20190726/0245   18.9
20190726/0315   18.2
20190726/0345   16.8
20190726/0415   17.0
20190726/0445   16.5
20190726/0515   16.7
20190726/0545   16.2
20190726/0615   15.4
20190726/0645   14.9
20190726/0715   14.7
20190726/0745   15.0
20190726/0815   15.7
20190726/0845   15.6
20190726/0915   14.3
20190726/0945   13.7
20190726/1015   13.6
20190726/1045   14.5
20190726/1115   15.3
20190726/1145   14.8
20190726/1215   14.1
20190726/1245   14.2
20190726/1315   14.6
20190726/1345   15.4
20190726/1415   16.0
20190726/1445   15.8
20190726/1515   16.0
20190726/1545   15.9
20190726/1615   16.0
20190726/1645   18.3
20190726/1715   20.2
20190726/1745   20.4
20190726/1815   20.2
20190726/1845   20.7
20190726/1915   21.3
20190726/1945   20.6
20190726/2015   19.9
20190726/2045   21.3
20190726/2115   20.8
20190726/2145   19.1
20190726/2215   18.1
20190726/2245   18.0
20190726/2315   19.0
20190726/2345   18.4
20190727/0015   17.9
20190727/0045   16.1
20190727/0115   12.9
20190727/0145   11.2
20190727/0215   11.0
20190727/0245   11.1
20190727/0315   9.8
20190727/0345   8.6
20190727/0415   9.0
20190727/0445   9.8
20190727/0515   10.5
20190727/0545   10.6
20190727/0615   11.2
20190727/0645   11.2
20190727/0715   11.2
20190727/0745   12.6
20190727/0815   12.1
20190727/0845   12.7
20190727/0915   13.8
20190727/0945   13.3
20190727/1015   12.7
20190727/1045   13.1
20190727/1115   12.9
20190727/1145   13.0
20190727/1215   12.9
20190727/1245   11.5
20190727/1315   11.0
20190727/1345   11.4
20190727/1415   12.0
20190727/1445   11.9
20190727/1515   10.9
20190727/1545   9.2
20190727/1615   8.7
20190727/1645   10.1
20190727/1715   10.7
20190727/1745   10.7
20190727/1815   12.0
20190727/1845   12.8
20190727/1915   13.1
20190727/1945   14.0
20190727/2015   16.1
20190727/2045   15.7
20190727/2115   15.7
20190727/2145   17.8
20190727/2215   17.7
20190727/2245   17.0
20190727/2315   16.4
20190727/2345   14.8
20190728/0015   15.1
20190728/0045   16.0
20190728/0115   14.7
20190728/0145   13.4
20190728/0215   12.3
20190728/0245   12.3
20190728/0315   12.2
20190728/0345   12.6
20190728/0415   13.1
20190728/0445   12.9
20190728/0515   13.3
20190728/0545   13.6
20190728/0615   13.8
20190728/0645   14.1
20190728/0715   13.8
20190728/0745   13.4
20190728/0815   13.5
20190728/0845   13.3
20190728/0915   13.3
20190728/0945   12.9
20190728/1015   12.9
20190728/1045   13.3
20190728/1115   12.1
20190728/1145   11.9
20190728/1215   12.3
20190728/1245   11.7
20190728/1315   11.3
20190728/1345   12.2
20190728/1415   13.0
20190728/1445   12.4
20190728/1515   12.9
20190728/1545   13.6
20190728/1615   13.9
20190728/1645   14.9
20190728/1715   15.4
20190728/1745   15.2
20190728/1815   16.4
20190728/1845   18.7
20190728/1915   19.7
20190728/1945   19.7
20190728/2015   23.4
20190728/2045   23.6
20190728/2115   20.0
20190728/2145   18.9
20190728/2215   17.8
20190728/2245   18.4
20190728/2315   19.8
20190728/2345   18.8
20190729/0015   18.2
20190729/0045   18.5
20190729/0115   18.9
20190729/0145   17.7
20190729/0215   16.7
20190729/0245   17.2
20190729/0315   15.7
20190729/0345   15.0
20190729/0415   15.1
20190729/0445   14.2
20190729/0515   14.3
20190729/0545   14.6
20190729/0615   14.4
20190729/0645   14.5
20190729/0715   14.5
20190729/0745   14.6
20190729/0815   15.3
20190729/0845   14.9
20190729/0915   14.3
20190729/0945   14.1
20190729/1015   14.5
20190729/1045   15.2
20190729/1115   14.9
20190729/1145   14.1
20190729/1215   13.0
20190729/1245   13.3
20190729/1315   14.3
20190729/1345   15.4
20190729/1415   15.0
20190729/1445   14.5
20190729/1515   14.6
20190729/1545   14.3
20190729/1615   14.9
20190729/1645   15.4
20190729/1715   15.1
20190729/1745   15.8
20190729/1815   16.9
20190729/1845   17.1
20190729/1915   16.6
20190729/1945   18.3
20190729/2015   18.2
20190729/2045   18.7
20190729/2115   22.0
20190729/2145   21.9
20190729/2215   22.5
20190729/2245   22.5
20190729/2315   19.9
20190729/2345   17.6
20190730/0015   17.4
20190730/0045   16.9
20190730/0115   16.5
20190730/0145   16.5
20190730/0215   15.6
20190730/0245   15.3
20190730/0315   14.7
20190730/0345   14.5
20190730/0415   14.4
20190730/0445   13.8
20190730/0515   13.6
20190730/0545   14.1
20190730/0615   14.4
20190730/0645   14.3
20190730/0715   13.8
20190730/0745   13.7
20190730/0815   14.3
20190730/0845   13.9
20190730/0915   13.8
20190730/0945   13.9
20190730/1015   14.2
20190730/1045   14.8
20190730/1115   14.8
20190730/1145   15.1
20190730/1215   15.2
20190730/1245   15.1
20190730/1315   15.3
20190730/1345   15.4
20190730/1415   14.8
20190730/1445   14.3
20190730/1515   14.6
20190730/1545   14.9
20190730/1615   15.2
20190730/1645   15.7
20190730/1715   15.4
20190730/1745   15.9
20190730/1815   16.7
20190730/1845   16.6
20190730/1915   16.6
20190730/1945   16.4
20190730/2015   16.9
20190730/2045   17.7
20190730/2115   17.7
20190730/2145   17.7
20190730/2215   17.6
20190730/2245   17.6
20190730/2315   17.0
20190730/2345   15.6
20190731/0015   15.3
20190731/0045   15.3
20190731/0115   16.0
20190731/0145   15.3
20190731/0215   14.0
20190731/0245   13.5
20190731/0315   12.8
20190731/0345   13.3
20190731/0415   13.8
20190731/0445   13.6
20190731/0515   13.6
20190731/0545   13.9
20190731/0615   13.9
20190731/0645   13.9
20190731/0715   13.4
20190731/0745   13.1
20190731/0815   14.0
20190731/0845   13.8
20190731/0915   13.5
20190731/0945   14.1
20190731/1015   14.2
20190731/1045   14.4
20190731/1115   14.1
20190731/1145   13.9
20190731/1215   14.6
20190731/1245   15.0
20190731/1315   15.4
20190731/1345   16.2
20190731/1415   16.0
20190731/1445   15.7
20190731/1515   15.6
20190731/1545   15.5
20190731/1615   15.9
20190731/1645   16.3
20190731/1715   16.6
20190731/1745   17.4
20190731/1815   17.9
20190731/1845   17.9
20190731/1915   18.8
20190731/1945   19.0
20190731/2015   18.6
20190731/2045   18.7
20190731/2115   18.7
20190731/2145   18.2
20190731/2215   18.3
20190731/2245   18.3
20190731/2315   17.6
20190731/2345   16.2
20190802/0015   17.0
20190802/0045   16.9
20190802/0115   17.0
20190802/0145   17.1
20190802/0215   17.0
20190802/0245   16.1
20190802/0315   15.8
20190802/0345   15.9
20190802/0415   16.2
20190802/0445   16.1
20190802/0515   15.5
20190802/0545   15.1
20190802/0615   15.3
20190802/0645   15.5
20190802/0715   15.5
20190802/0745   15.7
20190802/0815   15.7
20190802/0845   15.8
20190802/0915   15.3
20190802/0945   14.4
20190802/1015   14.7
20190802/1045   15.2
20190802/1115   15.3
20190802/1145   15.1
20190802/1215   15.4
20190802/1245   15.3
20190802/1315   15.7
20190802/1345   16.5
20190802/1415   15.7
20190802/1445   15.6
20190802/1515   16.6
20190802/1545   15.9
20190802/1615   15.1
20190802/1645   14.9
20190802/1715   15.0
20190802/1745   17.2
20190802/1815   18.6
20190802/1845   19.4
20190802/1915   20.3
20190802/1945   19.1
20190802/2015   18.6
20190802/2045   18.7
20190802/2115   18.1
20190802/2145   18.6
20190802/2215   18.9
20190802/2245   18.8
20190802/2315   17.3
20190802/2345   16.7
20190803/0015   18.4
20190803/0045   18.5
20190803/0115   18.5
20190803/0145   19.0
20190803/0215   18.6
20190803/0245   17.9
20190803/0315   17.3
20190803/0345   18.2
20190803/0415   18.5
20190803/0445   18.8
20190803/0515   18.4
20190803/0545   18.2
20190803/0615   18.1
20190803/0645   16.3
20190803/0715   15.5
20190803/0745   15.6
20190803/0815   15.0
20190803/0845   14.1
20190803/0915   14.6
20190803/0945   15.4
20190803/1015   15.2
20190803/1045   14.4
20190803/1115   13.9
20190803/1145   13.9
20190803/1215   13.8
20190803/1245   13.6
20190803/1315   13.7
20190803/1345   14.9
20190803/1415   14.7
20190803/1445   14.1
20190803/1515   14.3
20190803/1545   13.9
20190803/1615   13.6
20190803/1645   14.7
20190803/1715   15.8
20190803/1745   16.3
20190803/1815   16.9
20190803/1845   18.6
20190803/1915   19.4
