PWVmidTim        PW
20190327/1445   41.9
20190327/1515   42.7
20190327/1545   42.0
20190327/1615   42.3
20190327/1645   42.4
20190327/1715   41.4
20190327/1745   41.5
20190327/1815   40.7
20190327/1845   39.5
20190327/1915   38.3
20190327/1945   38.0
20190327/2015   37.9
20190327/2045   36.8
20190327/2115   36.0
20190327/2145   35.6
20190327/2215   34.4
20190327/2245   33.4
20190327/2315   32.7
20190327/2345   31.0
20190328/0015   29.7
20190328/0045   29.2
20190328/0115   28.9
20190328/0145   28.4
20190328/0215   27.2
20190328/0245   27.0
20190328/0315   27.5
20190328/0345   27.6
20190328/0415   27.1
20190328/0445   27.3
20190328/0515   28.6
20190328/0545   29.9
20190328/0615   30.1
20190328/0645   29.8
20190328/0715   30.5
20190328/0745   30.8
20190328/0815   30.6
20190328/0845   31.1
20190328/0915   31.7
20190328/0945   31.6
20190328/1015   32.4
20190328/1045   32.0
20190328/1115   31.5
20190328/1145   32.1
20190328/1215   32.4
20190328/1245   33.1
20190328/1315   33.5
20190328/1345   33.2
20190328/1415   33.8
20190328/1445   34.4
20190328/1515   35.3
20190328/1545   36.5
20190328/1615   36.3
20190328/1645   36.4
20190328/1715   37.5
20190328/1745   38.5
20190328/1815   39.7
20190328/1845   40.5
20190328/1915   40.0
20190328/1945   39.9
20190328/2015   40.1
20190328/2045   39.6
20190328/2115   39.4
20190328/2145   39.5
20190328/2215   39.0
20190328/2245   38.9
20190328/2315   39.6
20190328/2345   38.9
20190329/0015   36.9
20190329/0045   37.3
20190329/0115   39.1
20190329/0145   39.6
20190329/0215   39.9
20190329/0245   39.9
20190329/0315   39.3
20190329/0345   40.2
20190329/0415   41.4
20190329/0445   41.6
20190329/0515   41.6
20190329/0545   41.3
20190329/0615   41.0
20190329/0645   40.9
20190329/0715   40.8
20190329/0745   40.7
20190329/0815   40.2
20190329/0845   39.9
20190329/0915   40.5
20190329/0945   40.5
20190329/1015   40.5
20190329/1045   40.8
20190329/1115   40.9
20190329/1145   40.6
20190329/1215   40.9
20190329/1245   42.1
20190329/1315   42.7
20190329/1345   42.9
20190329/1415   43.9
20190329/1445   44.5
20190329/1515   43.5
20190329/1545   43.5
20190329/1615   43.8
20190329/1645   45.2
20190329/1715   46.9
20190329/1745   47.5
20190329/1815   48.0
20190329/1845   47.4
20190329/1915   46.4
20190329/1945   45.9
20190329/2015   45.1
20190329/2045   44.0
20190329/2115   42.9
20190329/2145   41.1
20190329/2215   39.6
20190329/2245   39.4
20190329/2315   38.9
20190329/2345   37.2
20190330/0015   37.7
20190330/0045   38.7
20190330/0115   37.9
20190330/0145   37.9
20190330/0215   37.4
20190330/0245   38.0
20190330/0315   38.8
20190330/0345   38.4
20190330/0415   38.0
20190330/0445   38.7
20190330/0515   40.3
20190330/0545   39.9
20190330/0615   38.4
20190330/0645   37.8
20190330/0715   37.8
20190330/0745   38.5
20190330/0815   38.3
20190330/0845   37.3
20190330/0915   37.5
20190330/0945   37.8
20190330/1015   38.5
20190330/1045   38.2
20190330/1115   37.5
20190330/1145   36.7
20190330/1215   36.7
20190330/1245   37.3
20190330/1315   38.0
20190330/1345   37.8
20190330/1415   37.9
20190330/1445   38.6
20190330/1515   38.6
20190330/1545   38.2
20190330/1615   38.0
20190330/1645   39.5
20190330/1715   40.5
20190330/1745   40.3
20190330/1815   39.8
20190330/1845   38.7
20190330/1915   39.7
20190330/1945   41.5
20190330/2015   42.0
20190330/2045   41.2
20190330/2115   39.1
20190330/2145   38.2
20190330/2215   37.3
20190330/2245   36.3
20190330/2315   35.7
20190330/2345   34.5
20190331/0015   34.1
20190331/0045   34.6
20190331/0115   34.5
20190331/0145   33.6
20190331/0215   33.1
20190331/0245   32.2
20190331/0315   31.4
20190331/0345   32.0
20190331/0415   32.0
20190331/0445   31.9
20190331/0515   31.8
20190331/0545   31.9
20190331/0615   31.7
20190331/0645   31.4
20190331/0715   31.5
20190331/0745   32.1
20190331/0815   32.6
20190331/0845   33.1
20190331/0915   33.8
20190331/0945   34.1
20190331/1015   34.7
20190331/1045   35.0
20190331/1115   35.6
20190331/1145   35.2
20190331/1215   34.4
20190331/1245   34.4
20190331/1315   35.5
20190331/1345   36.0
20190331/1415   35.8
20190331/1445   36.3
20190331/1515   35.7
20190331/1545   35.8
20190331/1615   35.6
20190331/1645   36.2
20190331/1715   37.7
20190331/1745   37.1
20190331/1815   36.8
20190331/1845   36.1
20190331/1915   35.5
20190331/1945   36.7
20190331/2015   37.1
20190331/2045   37.2
20190331/2115   36.9
20190331/2145   36.1
20190331/2215   35.0
20190331/2245   35.1
20190331/2315   35.8
20190331/2345   35.7
20190401/0015   35.7
20190401/0045   35.4
20190401/0115   35.1
20190401/0145   34.6
20190401/0215   34.7
20190401/0245   34.4
20190401/0315   34.5
20190401/0345   35.0
20190401/0415   36.2
20190401/0445   37.6
20190401/0515   38.0
20190401/0545   38.4
20190401/0615   37.7
20190401/0645   36.4
20190401/0715   35.7
20190401/0745   35.2
20190401/0815   35.2
20190401/0845   35.2
20190401/0915   34.6
20190401/0945   34.3
20190401/1015   33.9
20190401/1045   33.1
20190401/1115   33.6
20190401/1145   34.1
20190401/1215   34.1
20190401/1245   33.6
20190401/1315   33.7
20190401/1345   34.5
20190401/1415   34.1
20190401/1445   35.2
20190401/1515   35.6
20190401/1545   34.1
20190401/1615   34.2
20190401/1645   33.9
20190401/1715   33.0
20190401/1745   32.8
20190401/1815   34.8
20190401/1845   36.5
20190401/1915   35.9
20190401/1945   35.5
20190401/2015   34.9
20190401/2045   34.4
20190401/2115   34.1
20190401/2145   33.0
20190401/2215   31.9
20190401/2245   32.6
20190401/2315   32.2
20190401/2345   30.5
20190402/0015   31.2
20190402/0045   32.1
20190402/0115   32.9
20190402/0145   32.7
20190402/0215   32.8
20190402/0245   33.5
20190402/0315   32.8
20190402/0345   31.5
20190402/0415   30.8
20190402/0445   31.1
20190402/0515   31.4
20190402/0545   30.7
20190402/0615   30.2
20190402/0645   31.0
20190402/0715   31.4
20190402/0745   30.7
20190402/0815   30.8
20190402/0845   32.0
20190402/0915   31.2
20190402/0945   31.6
20190402/1015   32.7
20190402/1045   33.1
20190402/1115   35.1
20190402/1145   35.1
20190402/1215   34.1
20190402/1245   34.4
20190402/1315   35.4
20190402/1345   35.2
20190402/1415   33.9
20190402/1445   33.7
20190402/1515   34.7
20190402/1545   34.4
20190402/1615   33.3
20190402/1645   34.3
20190402/1715   33.8
20190402/1745   31.7
20190402/1815   33.5
20190402/1845   33.9
20190402/1915   33.2
20190402/1945   34.1
20190402/2015   32.9
20190402/2045   33.0
20190402/2115   33.0
20190402/2145   33.0
20190402/2215   35.2
20190402/2245   36.7
20190402/2315   36.9
20190402/2345   37.5
20190403/0015   38.1
20190403/0045   38.9
20190403/0115   39.6
20190403/0145   38.9
20190403/0215   39.1
20190403/0245   38.6
20190403/0315   38.0
20190403/0345   38.9
20190403/0415   40.7
20190403/0445   42.0
20190403/0515   40.8
20190403/0545   39.4
20190403/0615   38.7
20190403/0645   38.8
20190403/0715   40.3
20190403/0745   40.3
20190403/0815   38.5
20190403/0845   38.4
20190403/0915   39.0
20190403/0945   40.0
20190403/1015   40.8
20190403/1045   40.8
20190403/1115   40.0
20190403/1145   41.1
20190403/1215   43.3
20190403/1245   43.0
20190403/1315   44.1
20190403/1345   44.6
20190403/1415   43.3
20190403/1445   44.3
20190403/1515   44.8
20190403/1545   43.0
20190403/1615   42.9
20190403/1645   44.2
20190403/1715   44.5
20190403/1745   45.1
20190403/1815   44.0
20190403/1845   43.1
20190403/1915   42.2
20190403/1945   40.3
20190403/2015   41.0
20190403/2045   41.7
20190403/2115   41.7
20190403/2145   42.5
20190403/2215   42.0
20190403/2245   41.6
20190403/2315   41.9
20190403/2345   40.4
20190404/0015   40.6
20190404/0045   41.3
20190404/0115   41.0
20190404/0145   39.5
20190404/0215   37.5
20190404/0245   37.3
20190404/0315   36.9
20190404/0345   35.8
20190404/0415   35.6
20190404/0445   36.5
20190404/0515   36.8
20190404/0545   36.2
20190404/0615   36.0
20190404/0645   36.0
20190404/0715   36.0
20190404/0745   35.5
20190404/0815   35.3
20190404/0845   34.8
20190404/0915   33.9
20190404/0945   33.2
20190404/1015   32.1
20190404/1045   32.4
20190404/1115   33.0
20190404/1145   33.6
20190404/1215   34.3
20190404/1245   33.3
20190404/1315   32.9
20190404/1345   31.9
20190404/1415   30.5
20190404/1445   30.2
20190404/1515   29.8
20190404/1545   30.4
20190404/1615   30.5
20190404/1645   30.0
20190404/1715   31.0
20190404/1745   31.8
20190404/1815   32.7
20190404/1845   31.8
20190404/1915   30.7
20190404/1945   31.0
20190404/2015   29.8
20190404/2045   30.3
20190404/2115   30.5
20190404/2145   28.6
20190404/2215   25.8
20190404/2245   26.7
20190404/2315   26.7
20190404/2345   25.5
20190405/0015   26.2
20190405/0045   26.0
20190405/0115   27.0
20190405/0145   27.4
20190405/0215   28.0
20190405/0245   28.4
20190405/0315   29.0
20190405/0345   28.9
20190405/0415   28.6
20190405/0445   29.6
20190405/0515   30.2
20190405/0545   30.5
20190405/0615   31.5
20190405/0645   32.3
20190405/0715   32.5
20190405/0745   33.0
20190405/0815   32.7
20190405/0845   32.7
20190405/0915   33.4
20190405/0945   33.1
20190405/1015   32.7
20190405/1045   33.2
20190405/1115   33.8
20190405/1145   34.2
20190405/1215   34.3
20190405/1245   33.4
20190405/1315   32.6
20190405/1345   32.1
20190405/1415   31.5
20190405/1445   31.8
20190405/1515   30.9
20190405/1545   29.2
20190405/1615   29.1
20190405/1645   29.4
20190405/1715   29.3
20190405/1745   29.9
20190405/1815   29.3
20190405/1845   28.0
20190405/1915   27.6
20190405/1945   27.8
20190405/2015   28.4
20190405/2045   29.3
20190405/2115   29.4
20190405/2145   28.8
20190405/2215   28.9
20190405/2245   29.5
20190405/2315   30.0
20190405/2345   31.5
20190408/0015   23.2
20190408/0045   24.3
20190408/0115   24.6
20190408/0145   23.8
20190408/0215   23.4
20190408/0245   23.9
20190408/0315   24.4
20190408/0345   25.7
20190408/0415   25.1
20190408/0445   22.8
20190408/0515   22.1
20190408/0545   23.2
20190408/0615   23.9
20190408/0645   24.6
20190408/0715   24.1
20190408/0745   23.4
20190408/0815   23.4
20190408/0845   23.7
20190408/0915   24.6
20190408/0945   25.1
20190408/1015   25.2
20190408/1045   25.0
20190408/1115   24.9
20190408/1145   25.6
20190408/1215   26.0
20190408/1245   26.2
20190408/1315   26.6
20190408/1345   27.0
20190408/1415   27.4
20190408/1445   27.6
20190408/1515   28.7
20190408/1545   29.2
20190408/1615   30.5
20190408/1645   33.2
20190408/1715   32.6
20190408/1745   31.9
20190408/1815   33.6
20190408/1845   34.4
20190408/1915   34.9
20190408/1945   36.7
20190408/2015   36.8
20190408/2045   35.4
20190408/2115   34.9
20190408/2145   32.8
20190408/2215   30.7
20190408/2245   29.2
20190408/2315   28.0
20190408/2345   27.2
20190409/0015   27.8
20190409/0045   27.7
20190409/0115   27.5
20190409/0145   28.4
20190409/0215   28.9
20190409/0245   28.6
20190409/0315   28.4
20190409/0345   29.0
20190409/0415   29.5
20190409/0445   29.9
20190409/0515   30.6
20190409/0545   31.0
20190409/0615   31.0
20190409/0645   30.8
20190409/0715   29.6
20190409/0745   29.4
20190409/0815   30.2
20190409/0845   29.7
20190409/0915   30.2
20190409/0945   30.6
20190409/1015   30.8
20190409/1045   30.1
20190409/1115   28.7
20190409/1145   28.3
20190409/1215   28.4
20190409/1245   29.4
20190409/1315   29.6
20190409/1345   29.3
20190409/1415   29.6
20190409/1445   30.0
20190409/1515   29.4
20190409/1545   29.7
20190409/1615   31.7
20190409/1645   33.3
20190409/1715   33.2
20190409/1745   34.6
20190409/1815   36.3
20190409/1845   36.0
20190409/1915   36.8
20190409/1945   36.4
20190409/2015   35.4
20190409/2045   35.3
20190409/2115   35.4
20190409/2145   34.2
20190409/2215   32.5
20190409/2245   32.5
20190409/2315   32.9
20190409/2345   33.8
20190409/0015   27.8
20190409/0045   27.7
20190409/0115   27.5
20190409/0145   28.4
20190409/0215   28.9
20190409/0245   28.6
20190409/0315   28.4
20190409/0345   29.0
20190409/0415   29.5
20190409/0445   29.9
20190409/0515   30.6
20190409/0545   31.0
20190409/0615   31.0
20190409/0645   30.8
20190409/0715   29.6
20190409/0745   29.4
20190409/0815   30.2
20190409/0845   29.7
20190409/0915   30.2
20190409/0945   30.6
20190409/1015   30.8
20190409/1045   30.1
20190409/1115   28.7
20190409/1145   28.3
20190409/1215   28.4
20190409/1245   29.4
20190409/1315   29.6
20190409/1345   29.3
20190409/1415   29.6
20190409/1445   30.0
20190409/1515   29.4
20190409/1545   29.7
20190409/1615   31.7
20190409/1645   33.3
20190409/1715   33.2
20190409/1745   34.6
20190409/1815   36.3
20190409/1845   36.0
20190409/1915   36.8
20190409/1945   36.4
20190409/2015   35.4
20190409/2045   35.3
20190409/2115   35.4
20190409/2145   34.2
20190409/2215   32.5
20190409/2245   32.5
20190409/2315   32.9
20190409/2345   33.8
20190415/0015   41.0
20190415/0045   40.4
20190415/0115   38.4
20190415/0145   37.7
20190415/0215   37.6
20190415/0245   37.3
20190415/0315   36.9
20190415/0345   36.7
20190415/0415   37.1
20190415/0445   38.1
20190415/0515   38.4
20190415/0545   38.7
20190415/0615   39.0
20190415/0645   39.3
20190415/0715   40.0
20190415/0745   40.0
20190415/0815   39.6
20190415/0845   40.1
20190415/0915   39.6
20190415/0945   38.5
20190415/1015   39.4
20190415/1045   39.7
20190415/1115   38.8
20190415/1145   39.3
20190415/1215   40.1
20190415/1245   39.8
20190415/1315   39.2
20190415/1345   39.2
20190415/1415   39.6
20190415/1445   39.2
20190415/1515   40.0
20190415/1545   41.5
20190415/1615   42.2
20190415/1645   42.1
20190415/1715   42.9
20190415/1745   42.6
20190415/1815   41.4
20190415/1845   41.9
20190415/1915   41.8
20190415/1945   42.4
20190415/2015   42.5
20190415/2045   41.8
20190415/2115   41.3
20190415/2145   40.6
20190415/2215   39.7
20190415/2245   38.8
20190415/2315   38.4
20190415/2345   38.1
20190416/0015   37.6
20190416/0045   38.4
20190416/0115   39.5
20190416/0145   40.1
20190416/0215   41.7
20190416/0245   43.8
20190416/0315   44.6
20190416/0345   44.9
20190416/0415   45.0
20190416/0445   43.7
20190416/0515   43.7
20190416/0545   44.0
20190416/0615   43.6
20190416/0645   42.7
20190416/0715   42.7
20190416/0745   43.6
20190416/0815   43.6
20190416/0845   43.2
20190416/0915   42.9
20190416/0945   43.3
20190416/1015   44.7
20190416/1045   44.9
20190416/1115   44.5
20190416/1145   45.0
20190416/1215   45.5
20190416/1245   45.2
20190416/1315   45.2
20190416/1345   45.7
20190416/1415   46.1
20190416/1445   46.1
20190416/1515   45.9
20190416/1545   46.8
20190416/1615   47.4
20190416/1645   47.6
20190416/1715   48.6
20190416/1745   49.2
20190416/1815   49.1
20190416/1845   48.8
20190416/1915   48.4
20190416/1945   49.2
20190416/2015   49.3
20190416/2045   48.6
20190416/2115   49.1
20190416/2145   49.9
20190416/2215   49.0
20190416/2245   48.1
20190416/2315   48.2
20190416/2345   48.2
20190417/0015   47.5
20190417/0045   45.8
20190417/0115   45.8
20190417/0145   45.1
20190417/0215   44.8
20190417/0245   44.9
20190417/0315   43.8
20190417/0345   44.5
20190417/0415   44.7
20190417/0445   44.8
20190417/0515   44.7
20190417/0545   44.2
20190417/0615   44.3
20190417/0645   44.8
20190417/0715   46.0
20190417/0745   46.3
20190417/0815   45.0
20190417/0845   44.3
20190417/0915   44.2
20190417/0945   44.5
20190417/1015   44.2
20190417/1045   43.7
20190417/1115   43.7
20190417/1145   44.6
20190417/1215   45.7
20190417/1245   46.4
20190417/1315   45.8
20190417/1345   44.7
20190417/1415   45.8
20190417/1445   46.8
20190417/1515   46.1
20190417/1545   46.5
20190417/1615   47.5
20190417/1645   48.6
20190417/1715   49.0
20190417/1745   48.7
20190417/1815   50.0
20190417/1845   51.2
20190417/1915   51.8
20190417/1945   51.3
20190417/2015   50.6
20190417/2045   51.1
20190417/2115   49.1
20190417/2145   47.7
20190417/2215   48.1
20190417/2245   46.7
20190417/2315   46.3
20190417/2345   46.0
20190418/0015   45.5
20190418/0045   45.1
20190418/0115   44.3
20190418/0145   42.7
20190418/0215   42.0
20190418/0245   42.2
20190418/0315   42.1
20190418/0345   42.6
20190418/0415   42.1
20190418/0445   41.0
20190418/0515   41.7
20190418/0545   42.2
20190418/0615   41.9
20190418/0645   42.1
20190418/0715   42.3
20190418/0745   42.4
20190418/0815   42.4
20190418/0845   42.3
20190418/0915   41.6
20190418/0945   41.7
20190418/1015   43.1
20190418/1045   42.5
20190418/1115   43.1
20190418/1145   44.0
20190418/1215   43.2
20190418/1245   43.7
20190418/1315   42.9
20190418/1345   43.0
20190418/1415   45.2
20190418/1445   44.7
20190418/1515   45.3
20190418/1545   48.3
20190418/1615   47.4
20190418/1645   45.4
20190418/1715   46.1
20190418/1745   46.5
